municipio,year,week,humidity
niteroi,2015,9,68.4690197143
niteroi,2015,10,79.5580494286
niteroi,2015,11,79.186538
niteroi,2015,12,77.9136271429
niteroi,2015,13,76.0706897143
niteroi,2015,14,73.3478137143
niteroi,2015,15,73.0317385714
niteroi,2015,16,78.5188234286
niteroi,2015,17,78.7451151429
niteroi,2015,18,76.7873592857
niteroi,2015,19,77.0881715714
niteroi,2015,20,74.0153428571
niteroi,2015,21,74.8451321429
niteroi,2015,22,80.4142271429
niteroi,2015,23,72.0513942857
niteroi,2015,24,79.6610562857
niteroi,2015,25,79.4337148571
niteroi,2015,26,75.1357771429
niteroi,2015,27,75.34519
niteroi,2015,28,74.8888814286
niteroi,2015,29,74.0592504286
niteroi,2015,30,78.3653037143
niteroi,2015,31,69.1026785714
niteroi,2015,32,68.2541762857
niteroi,2015,33,65.6675308571
niteroi,2015,34,74.075902
niteroi,2015,35,71.3114128571
niteroi,2015,36,81.9518964286
niteroi,2015,37,73.3617014286
niteroi,2015,38,71.9226971429
niteroi,2015,39,75.9940057143
niteroi,2015,40,71.0914071429
niteroi,2015,41,67.7041038571
niteroi,2015,42,72.2799628571
niteroi,2015,43,73.1809577143
niteroi,2015,44,80.70256375
niteroi,2015,45,74.6202654286
niteroi,2015,46,73.9476672857
niteroi,2015,47,75.7165828571
niteroi,2015,48,83.4605657143
niteroi,2015,49,81.8770762857
niteroi,2015,50,77.2273807143
niteroi,2015,51,74.8888885714
niteroi,2015,52,75.9339308571
niteroi,2016,1,76.085932
niteroi,2016,2,85.0086574286
niteroi,2016,3,87.2857142857
niteroi,2016,4,81.842758
niteroi,2016,5,68.2063364286
niteroi,2016,6,70.7325221429
niteroi,2016,7,84.0723612857
niteroi,2016,8,81.8395837143
niteroi,2016,9,79.7282054286
niteroi,2016,10,83.0568071429
niteroi,2016,11,87.8478077143
niteroi,2016,12,84.6715902857
niteroi,2016,13,86.7307868571
niteroi,2016,14,84.3746485714
niteroi,2016,15,73.4763242857
niteroi,2016,16,75.3020821429
niteroi,2016,17,78.9060062857
niteroi,2016,18,84.2525521429
niteroi,2016,19,86.001908
niteroi,2016,20,85.9360391429
niteroi,2016,21,85.5237014286
niteroi,2016,22,86.5875
niteroi,2016,23,85.9749194286
niteroi,2016,24,82.318182
niteroi,2016,25,84.6049505714
niteroi,2016,26,89.0090905714
niteroi,2016,27,81.8984121429
niteroi,2016,28,83.2477627143
niteroi,2016,29,75.6039665714
niteroi,2016,30,84.2075222857
niteroi,2016,31,77.2278764286
niteroi,2016,32,78.3549517143
niteroi,2016,33,82.2345777143
niteroi,2016,34,78.1625808571
niteroi,2016,35,79.7764314286
niteroi,2016,36,80.1710228571
niteroi,2016,37,74.1457975714
niteroi,2016,38,82.7192005714
niteroi,2016,39,86.0699494286
niteroi,2016,40,82.1857601429
niteroi,2016,41,77.5217357143
niteroi,2016,42,81.0249435714
niteroi,2016,43,79.0697271429
niteroi,2016,44,77.9994385714
niteroi,2016,45,82.8491414286
niteroi,2016,46,83.1088544286
niteroi,2016,47,77.2405757143
niteroi,2016,48,72.2297725714
niteroi,2016,49,82.4947415714
niteroi,2016,50,84.8356144286
niteroi,2016,51,75.4131951429
niteroi,2016,52,73.7981792857
niteroi,2017,1,73.5362105714
niteroi,2017,2,81.5944061429
niteroi,2017,3,79.8873991429
niteroi,2017,4,81.5594051429
niteroi,2017,5,78.7167665714
niteroi,2017,6,80.7517842857
niteroi,2017,7,74.948412
niteroi,2017,8,74.3353537143
niteroi,2017,9,80.4177485714
niteroi,2017,10,79.5125
niteroi,2017,11,80.6729162857
niteroi,2017,12,84.035035
niteroi,2017,13,83.0007127143
niteroi,2017,14,84.3815382857
niteroi,2017,15,84.1411522857
niteroi,2017,16,79.3530514286
niteroi,2017,17,86.9110391429
niteroi,2017,18,86.0430105714
niteroi,2017,19,83.8135341429
niteroi,2017,20,83.5490262857
niteroi,2017,21,88.2522371429
niteroi,2017,22,86.8458862857
niteroi,2017,23,84.0722228571
niteroi,2017,24,88.6922891429
niteroi,2017,25,88.5304472857
niteroi,2017,26,87.0744151429
niteroi,2017,27,84.825
niteroi,2017,28,85.2965374286
niteroi,2017,29,83.9523805714
niteroi,2017,30,82.9063485714
niteroi,2017,31,80.3968257143
niteroi,2017,32,79.3532477143
niteroi,2017,33,83.6707477143
niteroi,2017,34,82.3829371429
niteroi,2017,35,80.4974022857
niteroi,2017,36,74.883888
niteroi,2017,37,0.0
niteroi,2017,38,0.0
niteroi,2017,39,0.0
niteroi,2017,40,0.0
niteroi,2017,41,0.0
niteroi,2017,42,0.0
niteroi,2017,43,0.0
niteroi,2017,44,0.0
niteroi,2017,45,0.0
niteroi,2017,46,54.200398
niteroi,2017,47,77.7171978571
niteroi,2017,48,72.2437457143
niteroi,2017,49,76.8028658571
niteroi,2017,50,77.2555742857
niteroi,2017,51,76.7526777143
niteroi,2017,52,82.025202
niteroi,2018,1,82.4826302857
niteroi,2018,2,78.6560084286
niteroi,2018,3,73.423488
niteroi,2018,4,77.9716627143
niteroi,2018,5,82.02291
niteroi,2018,6,80.4792082857
niteroi,2018,7,79.2693641429
niteroi,2018,8,83.5137105714
niteroi,2018,9,79.3488392857
niteroi,2018,10,84.0694442857
niteroi,2018,11,81.1266691429
niteroi,2018,12,82.3445464286
niteroi,2018,13,79.1392778571
niteroi,2018,14,83.8479745714
niteroi,2018,15,80.7044871429
niteroi,2018,16,81.6303011429
niteroi,2018,17,75.69391
niteroi,2018,18,72.5968542857
niteroi,2018,19,72.8736837143
niteroi,2018,20,73.0103335714
niteroi,2018,21,76.9799422857
niteroi,2018,22,83.302395
niteroi,2018,23,84.3113594286
niteroi,2018,24,86.7603477143
niteroi,2018,25,85.7492771429
niteroi,2018,26,84.3473014286
niteroi,2018,27,87.8519401429
niteroi,2018,28,85.7988257143
niteroi,2018,29,79.4077948571
niteroi,2018,30,80.0970942857143
niteroi,2018,31,80.4714658571429
niteroi,2018,32,80.8785835714286
niteroi,2018,33,82.53715
niteroi,2018,34,86.078374
niteroi,2018,35,85.9954757142857
niteroi,2018,36,83.0528431428571
niteroi,2018,37,80.11769
niteroi,2018,38,88.223822
niteroi,2018,39,86.8177112857
niteroi,2018,40,83.5870837143
niteroi,2018,41,85.1572437143
niteroi,2018,42,83.8479424286
niteroi,2018,43,83.9800065714
niteroi,2018,44,82.1331148571
niteroi,2018,45,88.5308537143
niteroi,2018,46,83.7167734286
niteroi,2018,47,83.52003
niteroi,2018,48,80.7594808571
niteroi,2018,49,85.171617
niteroi,2018,50,66.3526121429
niteroi,2018,51,70.6446821429
niteroi,2018,52,83.47795
niteroi,2019,1,83.6415685714
niteroi,2019,2,80.824093
niteroi,2019,3,70.4716677143
niteroi,2019,4,72.1841194286
niteroi,2019,5,64.4393865714
niteroi,2019,6,81.07607
niteroi,2019,7,83.3250257143
niteroi,2019,8,90.3090427143
niteroi,2019,9,87.1531185714
niteroi,2019,10,88.3172435714
niteroi,2019,11,86.9056078571
niteroi,2019,12,91.903172
niteroi,2019,13,87.2365157143
niteroi,2019,14,84.442725
niteroi,2019,15,91.6160334286
niteroi,2019,16,86.3973914286
niteroi,2019,17,86.6249885714
niteroi,2019,18,89.3449678571
niteroi,2019,19,88.1819048571
niteroi,2019,20,91.1251622857
niteroi,2019,21,91.8653642857
niteroi,2019,22,86.93222
niteroi,2019,23,91.7512828571
niteroi,2019,24,89.057758
niteroi,2019,25,88.8829201429
niteroi,2019,26,88.8282721429
niteroi,2019,27,86.2954871429
niteroi,2019,28,84.0627335714
niteroi,2019,29,81.0379188571
niteroi,2019,30,85.9213765714
niteroi,2019,31,84.1522228571
niteroi,2019,32,88.5005578571
niteroi,2019,33,82.4543371429
niteroi,2019,34,82.0384407143
niteroi,2019,35,80.9308534286
niteroi,2019,36,86.7479682857
niteroi,2019,37,83.7106027143
niteroi,2019,38,83.7190821429
niteroi,2019,39,85.5637642857
niteroi,2019,40,81.8754057143
niteroi,2019,41,86.3365637143
niteroi,2019,42,80.6779285714
niteroi,2019,43,80.738407
niteroi,2019,44,79.9784957143
niteroi,2019,45,81.4293
niteroi,2019,46,86.8159582857
niteroi,2019,47,83.9942265714
niteroi,2019,48,78.6834532857
niteroi,2019,49,84.7446697143
niteroi,2019,50,85.82549
niteroi,2019,51,80.9593262857
niteroi,2019,52,84.2383614286
niteroi,2020,1,75.4366298333
niteroi,2020,2,76.0959471429
niteroi,2020,3,74.8296292857
niteroi,2020,4,77.6611994286
niteroi,2020,5,73.1501881429
niteroi,2020,6,86.5823387143
niteroi,2020,7,86.3871267143
niteroi,2020,8,82.0694685714
niteroi,2020,9,80.1973692857
niteroi,2020,10,85.1152157143
niteroi,2020,11,78.1667864286
niteroi,2020,12,80.1333991429
niteroi,2020,13,75.4550407143
niteroi,2020,14,75.5425351429
niteroi,2020,15,79.0992894286
niteroi,2020,16,76.559027
niteroi,2020,17,74.7033157143
niteroi,2020,18,73.0312114286
niteroi,2020,19,77.4598878571
niteroi,2020,20,77.9879384286
niteroi,2020,21,75.7413757143
niteroi,2020,22,73.5856228571
niteroi,2020,23,76.6519727143
niteroi,2020,24,80.9409711429
niteroi,2020,25,78.1763142857
niteroi,2020,26,71.4042985714
niteroi,2020,27,69.4750384286
niteroi,2020,28,73.702986
niteroi,2020,29,76.5732918571
niteroi,2020,30,70.0372835714
niteroi,2020,31,74.1134041429
niteroi,2020,32,72.7176312857
niteroi,2020,33,68.9279672857
niteroi,2020,34,79.60616
niteroi,2020,35,72.2967785714
niteroi,2020,36,68.8095661429
niteroi,2020,37,73.7125498571
niteroi,2020,38,70.4224815714
niteroi,2020,39,80.4855757143
niteroi,2020,40,71.3444385714
niteroi,2020,41,78.870194
niteroi,2020,42,69.512531
niteroi,2020,43,67.449365
niteroi,2020,44,75.4202948571
niteroi,2020,45,75.1049638571
niteroi,2020,46,83.0575006667
niteroi,2020,47,80.7747005714
niteroi,2020,48,73.8356668
niteroi,2020,49,0.0
niteroi,2020,50,0.0
niteroi,2020,51,0.0
niteroi,2020,52,0.0
niteroi,2021,1,75.1043378571
niteroi,2021,2,73.2554505714
niteroi,2021,3,62.7622224286
niteroi,2021,4,58.7963517143
niteroi,2021,5,68.6064512857
niteroi,2021,6,79.6171862857
niteroi,2021,7,78.0752898571
niteroi,2021,8,85.3680734286
niteroi,2021,9,75.680719
niteroi,2021,10,81.75049
niteroi,2021,11,78.0257715714
niteroi,2021,12,74.19365
niteroi,2021,13,72.7801851429
niteroi,2021,14,75.3069185714
niteroi,2021,15,72.8571561429
niteroi,2021,16,78.5972177143
niteroi,2021,17,80.995328
niteroi,2021,18,81.4313622857
niteroi,2021,19,78.6342108571
niteroi,2021,20,78.3082442857
niteroi,2021,21,72.5573582857
niteroi,2021,22,84.217555
niteroi,2021,23,82.3108121429
niteroi,2021,24,79.7375154286
niteroi,2021,25,77.9602635714
niteroi,2021,26,75.1644141429
niteroi,2021,27,80.6396264286
niteroi,2021,28,79.6211665714
niteroi,2021,29,72.07592
niteroi,2021,30,65.8278381429
niteroi,2021,31,73.8824428571
niteroi,2021,32,77.6620827143
niteroi,2021,33,75.9962912857
niteroi,2021,34,64.9142655714
niteroi,2021,35,78.4378828571
niteroi,2021,36,78.2524162857
niteroi,2021,37,77.9427294286
niteroi,2021,38,70.2171698571
niteroi,2021,39,73.4061048571
niteroi,2021,40,80.53411
niteroi,2021,41,79.9752265714
niteroi,2021,42,82.5214742857
niteroi,2021,43,83.2651894286
niteroi,2021,44,85.6837015714
niteroi,2021,45,80.851583
niteroi,2021,46,73.0223825714
niteroi,2021,47,71.3605411429
niteroi,2021,48,75.5475885714
niteroi,2021,49,77.4760968571
niteroi,2021,50,80.4814391429
niteroi,2021,51,73.5710337143
niteroi,2021,52,79.3975965714
niteroi,2022,1,78.1829721429
niteroi,2022,2,85.3748222857
niteroi,2022,3,75.7381385714
niteroi,2022,4,69.4298987143
niteroi,2022,5,82.0471292857
niteroi,2022,6,82.9531077143
niteroi,2022,7,83.4910728571
niteroi,2022,8,80.6074448571
niteroi,2022,9,70.8325442857
niteroi,2022,10,65.9678482857
niteroi,2022,11,71.7843947143
niteroi,2022,12,69.8232521429
niteroi,2022,13,78.4215422857
niteroi,2022,14,80.9235035714
niteroi,2022,15,77.5380571429
niteroi,2022,16,72.6356422857
niteroi,2022,17,77.0176772857
niteroi,2022,18,76.414742
niteroi,2022,19,77.7365771429
niteroi,2022,20,69.924275
niteroi,2022,21,76.0312177143
niteroi,2022,22,82.2815842857
niteroi,2022,23,84.0119471429
niteroi,2022,24,76.8445185714
niteroi,2022,25,81.7343437143
niteroi,2022,26,78.3092191429
niteroi,2022,27,74.9100201429
niteroi,2022,28,77.0165278571
niteroi,2022,29,78.4269351429
niteroi,2022,30,75.12184
niteroi,2022,31,78.1457512857
niteroi,2022,32,77.6299708571
niteroi,2022,33,73.3853142857
niteroi,2022,34,75.4263357143
niteroi,2022,35,74.4666448571
niteroi,2022,36,68.5189102857
niteroi,2022,37,84.5921785714
niteroi,2022,38,76.1413314286
niteroi,2022,39,82.4935828571
niteroi,2022,40,80.4126357143
niteroi,2022,41,77.2842664286
niteroi,2022,42,75.5363142857
niteroi,2022,43,76.8328058571
niteroi,2022,44,77.4797042857
niteroi,2022,45,80.2791155714
niteroi,2022,46,75.5614441429
niteroi,2022,47,76.3102944286
niteroi,2022,48,78.5898624286
niteroi,2022,49,74.9937762857
niteroi,2022,50,73.5068166667
niteroi,2022,51,83.38519
niteroi,2022,52,80.6600933333
niteroi,2023,1,78.1880928571
niteroi,2023,2,82.592395
niteroi,2023,3,77.1570837143
niteroi,2023,4,82.1437925714
niteroi,2023,5,79.6925188571
niteroi,2023,6,83.9598165714
niteroi,2023,7,83.6260754667
niteroi,2023,8,78.69903688
niteroi,2023,9,76.7611115652
niteroi,2023,10,79.748143
niteroi,2023,11,81.4420851579
niteroi,2023,12,74.8795039231
niteroi,2023,13,80.4843574615
niteroi,2023,14,78.9160121429
niteroi,2023,15,80.7760205714
niteroi,2023,16,77.3964678571
niteroi,2023,17,78.7258365714
niteroi,2023,18,86.2529474286
niteroi,2023,19,84.5371289091
niteroi,2023,20,76.8775522609
niteroi,2023,21,78.27734368
niteroi,2023,22,88.264806
niteroi,2023,23,79.8204428571
niteroi,2023,24,84.5607428571
niteroi,2023,25,77.2142524
niteroi,2023,26,81.390786
niteroi,2023,27,81.43199885
niteroi,2023,28,79.1019142857
niteroi,2023,29,78.3257
niteroi,2023,30,85.8317857143
niteroi,2023,31,82.2617571429
niteroi,2023,32,81.8216285714
niteroi,2023,33,82.4862285714
niteroi,2023,34,81.9676285714
niteroi,2023,35,82.688
niteroi,2023,36,82.2287
niteroi,2023,37,80.1823142857
niteroi,2023,38,83.9758285714
niteroi,2023,39,82.3717857143
niteroi,2023,40,87.7066142857
niteroi,2023,41,86.3532714286
niteroi,2023,42,81.4556714286
niteroi,2023,43,83.7306142857
niteroi,2023,44,85.8726
niteroi,2023,45,74.1180714286
niteroi,2023,46,83.9167714286
niteroi,2023,47,77.2940428571
niteroi,2023,48,77.0742428571
niteroi,2023,49,77.4826857143
niteroi,2023,50,75.8493142857
niteroi,2023,51,75.2552
niteroi,2023,52,70.6407
niteroi,2024,1,79.1647428571
niteroi,2024,2,75.9390857143
niteroi,2024,3,75.8694571429
niteroi,2024,4,84.3749
niteroi,2024,5,81.2637
niteroi,2024,6,77.9458285714
niteroi,2024,7,75.2872857143
niteroi,2024,8,81.6079285714
niteroi,2024,9,78.7356
niteroi,2024,10,79.7834142857
niteroi,2024,11,79.4319
niteroi,2024,12,77.6568285714
niteroi,2024,13,88.1297142857
niteroi,2024,14,81.9908571429
niteroi,2024,15,82.1617714286
niteroi,2024,16,77.0785285714
niteroi,2024,17,75.4100285714
niteroi,2024,18,74.5505857143
niteroi,2024,19,71.6041571429
niteroi,2024,20,72.8669
niteroi,2024,21,77.7833571429
niteroi,2024,22,79.9371714286
niteroi,2024,23,81.1726857143
niteroi,2024,24,72.4301285714
niteroi,2024,25,67.3818571429
niteroi,2024,26,72.3619714286
niteroi,2024,27,78.8045571429
niteroi,2024,28,85.6266714286
niteroi,2024,29,82.6840571429
niteroi,2024,30,74.7700428571
niteroi,2024,31,76.3628714286
niteroi,2024,32,71.8298571429
niteroi,2024,33,72.2296857143
niteroi,2024,34,70.7357
niteroi,2024,35,75.3574285714
niteroi,2024,36,79.1014142857
niteroi,2024,37,61.3643
niteroi,2024,38,73.1043714286
niteroi,2024,39,67.3171142857
niteroi,2024,40,70.0117142857
niteroi,2024,41,75.2380857143
niteroi,2024,42,74.9355571429
niteroi,2024,43,79.4461857143
niteroi,2024,44,78.0502714286
niteroi,2024,45,76.7736428571
niteroi,2024,46,81.2917857143
niteroi,2024,47,82.7540142857
niteroi,2024,48,72.6194142857
niteroi,2024,49,81.7789428571
niteroi,2024,50,79.9094571429
niteroi,2024,51,77.4493571429
niteroi,2024,52,83.4368428571
niteroi,2025,1,79.5794428571
niteroi,2025,2,79.8215
niteroi,2025,3,77.0768714286
niteroi,2025,4,69.8520285714
niteroi,2025,5,81.9971714286
niteroi,2025,6,71.1875142857
niteroi,2025,7,68.4142142857
niteroi,2025,8,62.8713285714
niteroi,2025,9,69.0684857143
niteroi,2025,10,70.8803285714
niteroi,2025,11,72.2919714286
niteroi,2025,12,78.7158857143
niteroi,2025,13,77.7183285714
niteroi,2025,14,78.6371142857
niteroi,2025,15,78.9967428571
niteroi,2025,16,82.4460428571
niteroi,2025,17,83.5745714286
niteroi,2025,18,78.5149857143
niteroi,2025,19,77.8052142857
niteroi,2025,20,80.0971857143
niteroi,2025,21,76.8194714286
niteroi,2025,22,76.5507285714
niteroi,2025,23,80.1296142857
niteroi,2025,24,77.6650428571
niteroi,2025,25,73.0312
niteroi,2025,26,76.6086428571
niteroi,2025,27,80.6904142857
niteroi,2025,28,80.8789
niteroi,2025,29,77.7739
niteroi,2025,30,81.3743571429
niteroi,2025,31,69.0200857143
niteroi,2025,32,77.4586142857
niteroi,2025,33,75.8817285714
niteroi,2025,34,70.1520285714
niteroi,2025,35,77.4813571429
niteroi,2025,36,72.0342142857
niteroi,2025,37,74.9363571429
niteroi,2025,38,74.6617428571
niteroi,2025,39,67.1983
niteroi,2025,40,67.4528571429
niteroi,2025,41,75.0594714286
niteroi,2025,42,74.9149
niteroi,2025,43,71.9415714285714
niteroi,2025,44,78.0540714285714
niteroi,2025,45,79.8037571428571
niteroi,2025,46,70.9376857142857
niteroi,2025,47,73.3275571428571
niteroi,2025,48,76.5780857142857
niteroi,2025,49,74.7913571428571
niteroi,2025,50,70.3227285714286
niteroi,2025,51,80.5349571428572
niteroi,2025,52,69.1525714285714
nova friburgo,2010,1,72.989584
nova friburgo,2010,2,75.5661094286
nova friburgo,2010,3,74.3289328571
nova friburgo,2010,4,74.813458
nova friburgo,2010,5,72.5485831429
nova friburgo,2010,6,73.95179
nova friburgo,2010,7,79.1443062857
nova friburgo,2010,8,79.4851962857
nova friburgo,2010,9,91.7679344286
nova friburgo,2010,10,85.6130937143
nova friburgo,2010,11,86.1529974286
nova friburgo,2010,12,81.2516934286
nova friburgo,2010,13,85.6963345714
nova friburgo,2010,14,82.7133782857
nova friburgo,2010,15,84.5067265714
nova friburgo,2010,16,81.8796585714
nova friburgo,2010,17,83.2496242857
nova friburgo,2010,18,80.639984
nova friburgo,2010,19,82.8646468571
nova friburgo,2010,20,85.400386
nova friburgo,2010,21,85.6410457143
nova friburgo,2010,22,82.2995525714
nova friburgo,2010,23,80.461654
nova friburgo,2010,24,79.5527951429
nova friburgo,2010,25,82.3206285714
nova friburgo,2010,26,85.7098854286
nova friburgo,2010,27,83.2002388571
nova friburgo,2010,28,86.233592
nova friburgo,2010,29,78.8063723333
nova friburgo,2010,30,80.2549303333
nova friburgo,2010,31,82.1010974286
nova friburgo,2010,32,77.3294505714
nova friburgo,2010,33,75.8784
nova friburgo,2010,34,75.5376434286
nova friburgo,2010,35,76.3701311429
nova friburgo,2010,36,81.2820688571
nova friburgo,2010,37,74.101732
nova friburgo,2010,38,75.076638
nova friburgo,2010,39,87.7467966667
nova friburgo,2010,40,76.0132974286
nova friburgo,2010,41,74.3540362857
nova friburgo,2010,42,78.8041131429
nova friburgo,2010,43,80.1019665714
nova friburgo,2010,44,84.9212334286
nova friburgo,2010,45,84.4678857143
nova friburgo,2010,46,88.7791505714
nova friburgo,2010,47,86.3511908571
nova friburgo,2010,48,82.3672351429
nova friburgo,2010,49,85.1567805714
nova friburgo,2010,50,78.9623254286
nova friburgo,2010,51,83.3324842857
nova friburgo,2010,52,87.3451442857
nova friburgo,2011,1,79.0796168571
nova friburgo,2011,2,82.2399782857
nova friburgo,2011,3,80.8964062857
nova friburgo,2011,4,77.479438
nova friburgo,2011,5,76.1219828571
nova friburgo,2011,6,72.4441462857
nova friburgo,2011,7,80.4534408571
nova friburgo,2011,8,82.3531434286
nova friburgo,2011,9,89.2395088571
nova friburgo,2011,10,90.8289331429
nova friburgo,2011,11,83.5385391429
nova friburgo,2011,12,86.9787782857
nova friburgo,2011,13,86.0194102857
nova friburgo,2011,14,85.9305945714
nova friburgo,2011,15,81.7665634286
nova friburgo,2011,16,82.1012657143
nova friburgo,2011,17,86.9751077143
nova friburgo,2011,18,83.1519894286
nova friburgo,2011,19,83.4297911429
nova friburgo,2011,20,83.7565131429
nova friburgo,2011,21,79.9077942857
nova friburgo,2011,22,79.0730065714
nova friburgo,2011,23,76.0992622857
nova friburgo,2011,24,84.4143377143
nova friburgo,2011,25,83.0485811429
nova friburgo,2011,26,81.4786877143
nova friburgo,2011,27,88.1505416
nova friburgo,2011,28,73.8731473333
nova friburgo,2011,29,82.6156788571
nova friburgo,2011,30,74.9728971429
nova friburgo,2011,31,76.5297634286
nova friburgo,2011,32,82.385456
nova friburgo,2011,33,76.1172165714
nova friburgo,2011,34,88.4184788571
nova friburgo,2011,35,69.8766457143
nova friburgo,2011,36,70.4139908571
nova friburgo,2011,37,82.1758651429
nova friburgo,2011,38,79.3611077143
nova friburgo,2011,39,76.8142687143
nova friburgo,2011,40,82.5441851429
nova friburgo,2011,41,80.2335791429
nova friburgo,2011,42,87.4225814286
nova friburgo,2011,43,81.9508265714
nova friburgo,2011,44,76.8431302857
nova friburgo,2011,45,77.501128
nova friburgo,2011,46,87.0750884286
nova friburgo,2011,47,83.2287794286
nova friburgo,2011,48,87.1374228571
nova friburgo,2011,49,88.3691245714
nova friburgo,2011,50,84.04177
nova friburgo,2011,51,81.76414
nova friburgo,2011,52,90.033637
nova friburgo,2012,1,90.6423125714
nova friburgo,2012,2,87.2372254286
nova friburgo,2012,3,80.5303325714
nova friburgo,2012,4,78.8265017143
nova friburgo,2012,5,86.2643057143
nova friburgo,2012,6,77.3895318571
nova friburgo,2012,7,82.8087474286
nova friburgo,2012,8,72.3082297143
nova friburgo,2012,9,75.4829188571
nova friburgo,2012,10,85.3604178571
nova friburgo,2012,11,75.154634
nova friburgo,2012,12,83.9491696
nova friburgo,2012,13,87.1450685714
nova friburgo,2012,14,87.6472562857
nova friburgo,2012,15,85.8786408571
