municipio,year,week,rainfall
santa maria madalena,2025,3,53.980003
santa maria madalena,2025,4,50.207143
santa maria madalena,2025,5,37.27119
santa maria madalena,2025,6,31.292499
santa maria madalena,2025,7,31.64607299999999
santa maria madalena,2025,8,29.0271435
santa maria madalena,2025,9,36.8757131
santa maria madalena,2025,10,39.9666666
santa maria madalena,2025,11,36.9880938
santa maria madalena,2025,12,37.988095
santa maria madalena,2025,13,39.983335
santa maria madalena,2025,14,23.705715
santa maria madalena,2025,15,24.24595279999999
santa maria madalena,2025,16,19.698333199999997
santa maria madalena,2025,17,19.4866665
santa maria madalena,2025,18,15.6752385
santa maria madalena,2025,19,13.483810300000002
santa maria madalena,2025,20,17.4866671
santa maria madalena,2025,21,14.5569046
santa maria madalena,2025,22,11.0514283
santa maria madalena,2025,23,10.435000100000002
santa maria madalena,2025,24,8.786190600000001
santa maria madalena,2025,25,8.690000000000001
santa maria madalena,2025,26,10.098333000000002
santa maria madalena,2025,27,7.879047600000002
santa maria madalena,2025,28,7.593809600000002
santa maria madalena,2025,29,7.706666800000003
santa maria madalena,2025,30,7.654999800000001
santa maria madalena,2025,31,7.226428500000001
santa maria madalena,2025,32,9.2066667
santa maria madalena,2025,33,8.209999700000001
santa maria madalena,2025,34,8.4085713
santa maria madalena,2025,35,7.335
santa maria madalena,2025,36,16.860833500000002
santa maria madalena,2025,37,15.607023899999998
santa maria madalena,2025,38,15.5509524
santa maria madalena,2025,39,20.856666599999997
santa maria madalena,2025,40,20.8834526
santa maria madalena,2025,41,21.545357600000003
santa maria madalena,2025,42,23.1733341
santa maria madalena,2025,43,29.484048299999998
santa maria madalena,2025,44,30.558570999999993
santa maria madalena,2025,45,45.88333049999999
santa maria madalena,2025,46,51.9919035
santa maria madalena,2025,47,49.919642
santa maria madalena,2025,48,45.799166
santa maria madalena,2025,49,47.133335200000005
santa maria madalena,2025,50,53.0976208
santa maria madalena,2025,51,56.55845400000001
santa maria madalena,2025,52,50.484168
santo antonio de padua,2010,1,49.913178
santo antonio de padua,2010,2,44.966516000000006
santo antonio de padua,2010,3,45.59499999999999
santo antonio de padua,2010,4,39.485454
santo antonio de padua,2010,5,31.112877599999997
santo antonio de padua,2010,6,30.6601504
santo antonio de padua,2010,7,29.24409
santo antonio de padua,2010,8,22.784999999999997
santo antonio de padua,2010,9,40.4133338
santo antonio de padua,2010,10,31.3239394
santo antonio de padua,2010,11,29.4295452
santo antonio de padua,2010,12,29.6704548
santo antonio de padua,2010,13,19.2639396
santo antonio de padua,2010,14,18.031212300000004
santo antonio de padua,2010,15,12.9584847
santo antonio de padua,2010,16,12.9751512
santo antonio de padua,2010,17,11.461818
santo antonio de padua,2010,18,7.661818500000003
santo antonio de padua,2010,19,9.9172731
santo antonio de padua,2010,20,9.3236365
santo antonio de padua,2010,21,8.0309089
santo antonio de padua,2010,22,5.1963636
santo antonio de padua,2010,23,5.3065150999999995
santo antonio de padua,2010,24,4.2986363
santo antonio de padua,2010,25,5.0951515999999994
santo antonio de padua,2010,26,4.461212
santo antonio de padua,2010,27,4.0272725000000005
santo antonio de padua,2010,28,4.276363699999999
santo antonio de padua,2010,29,4.6506062
santo antonio de padua,2010,30,4.2322728
santo antonio de padua,2010,31,5.624393599999999
santo antonio de padua,2010,32,5.623636100000001
santo antonio de padua,2010,33,5.60242404
santo antonio de padua,2010,34,5.550151389999999
santo antonio de padua,2010,35,7.851969769999999
santo antonio de padua,2010,36,9.8136364
santo antonio de padua,2010,37,9.6409089
santo antonio de padua,2010,38,16.9072725
santo antonio de padua,2010,39,18.7837877
santo antonio de padua,2010,40,19.6710605
santo antonio de padua,2010,41,21.662879
santo antonio de padua,2010,42,26.250758200000003
santo antonio de padua,2010,43,25.4500008
santo antonio de padua,2010,44,40.204395
santo antonio de padua,2010,45,44.241364999999995
santo antonio de padua,2010,46,46.95788
santo antonio de padua,2010,47,45.090605
santo antonio de padua,2010,48,47.07394000000001
santo antonio de padua,2010,49,51.233334
santo antonio de padua,2010,50,59.648484
santo antonio de padua,2010,51,57.954851999999995
santo antonio de padua,2010,52,32.95576
santo antonio de padua,2011,1,49.913178
santo antonio de padua,2011,2,45.673182
santo antonio de padua,2011,3,45.437878999999995
santo antonio de padua,2011,4,46.066363
santo antonio de padua,2011,5,26.6681808
santo antonio de padua,2011,6,30.7733322
santo antonio de padua,2011,7,30.320605
santo antonio de padua,2011,8,22.784999999999997
santo antonio de padua,2011,9,38.8250004
santo antonio de padua,2011,10,31.968788
santo antonio de padua,2011,11,29.3893936
santo antonio de padua,2011,12,29.6704548
santo antonio de padua,2011,13,20.8059093
santo antonio de padua,2011,14,18.876666900000004
santo antonio de padua,2011,15,12.9584847
santo antonio de padua,2011,16,12.9718179
santo antonio de padua,2011,17,12.2218179
santo antonio de padua,2011,18,7.661818500000003
santo antonio de padua,2011,19,9.541364000000002
santo antonio de padua,2011,20,9.6468184
santo antonio de padua,2011,21,8.0309089
santo antonio de padua,2011,22,5.4775757
santo antonio de padua,2011,23,5.5584848
santo antonio de padua,2011,24,4.2986363
santo antonio de padua,2011,25,4.9813637
santo antonio de padua,2011,26,4.619696899999999
santo antonio de padua,2011,27,3.9857573
santo antonio de padua,2011,28,4.276363699999999
santo antonio de padua,2011,29,4.5757577
santo antonio de padua,2011,30,4.1145456
santo antonio de padua,2011,31,5.624393599999999
santo antonio de padua,2011,32,5.623787600000001
santo antonio de padua,2011,33,5.61287857
santo antonio de padua,2011,34,5.550151389999999
santo antonio de padua,2011,35,7.233030339999999
santo antonio de padua,2011,36,9.8481819
santo antonio de padua,2011,37,9.6409089
santo antonio de padua,2011,38,15.696211900000002
santo antonio de padua,2011,39,18.5619695
santo antonio de padua,2011,40,19.6710605
santo antonio de padua,2011,41,21.3783335
santo antonio de padua,2011,42,25.103788400000003
santo antonio de padua,2011,43,29.6916676
santo antonio de padua,2011,44,34.46091
santo antonio de padua,2011,45,43.2321225
santo antonio de padua,2011,46,47.2690925
santo antonio de padua,2011,47,45.090605
santo antonio de padua,2011,48,46.67727300000001
santo antonio de padua,2011,49,49.550304
santo antonio de padua,2011,50,59.648484
santo antonio de padua,2011,51,58.237123999999994
santo antonio de padua,2011,52,55.455608
santo antonio de padua,2012,1,49.913178
santo antonio de padua,2012,2,46.37984800000001
santo antonio de padua,2012,3,45.280758
santo antonio de padua,2012,4,46.066363
santo antonio de padua,2012,5,28.804392999999997
santo antonio de padua,2012,6,30.886514
santo antonio de padua,2012,7,30.320605
santo antonio de padua,2012,8,23.861514999999997
santo antonio de padua,2012,9,32.3933336
santo antonio de padua,2012,10,33.2584852
santo antonio de padua,2012,11,29.3893936
santo antonio de padua,2012,12,29.5901516
santo antonio de padua,2012,13,23.8898487
santo antonio de padua,2012,14,18.876666900000004
santo antonio de padua,2012,15,14.6493939
santo antonio de padua,2012,16,12.9651513
santo antonio de padua,2012,17,12.981817799999998
santo antonio de padua,2012,18,8.421818400000003
santo antonio de padua,2012,19,8.7895458
santo antonio de padua,2012,20,10.2931822
santo antonio de padua,2012,21,8.0309089
santo antonio de padua,2012,22,6.0399999
santo antonio de padua,2012,23,6.0624242
santo antonio de padua,2012,24,4.2986363
santo antonio de padua,2012,25,4.7537879
santo antonio de padua,2012,26,4.936666699999999
santo antonio de padua,2012,27,3.9857573
santo antonio de padua,2012,28,4.193333299999999
santo antonio de padua,2012,29,4.4260607
santo antonio de padua,2012,30,4.800303199999999
santo antonio de padua,2012,31,4.7031816
santo antonio de padua,2012,32,5.624090600000001
santo antonio de padua,2012,33,5.623333100000001
santo antonio de padua,2012,34,5.560605919999999
santo antonio de padua,2012,35,5.99515148
santo antonio de padua,2012,36,9.8827274
santo antonio de padua,2012,37,9.6754544
santo antonio de padua,2012,38,13.2740907
santo antonio de padua,2012,39,18.1183331
santo antonio de padua,2012,40,19.6710605
santo antonio de padua,2012,41,20.8092425
santo antonio de padua,2012,42,22.8098488
santo antonio de padua,2012,43,29.6916676
santo antonio de padua,2012,44,31.4572736
santo antonio de padua,2012,45,41.2136375
santo antonio de padua,2012,46,47.2690925
santo antonio de padua,2012,47,45.71303
santo antonio de padua,2012,48,45.883939000000005
santo antonio de padua,2012,49,47.86727400000001
santo antonio de padua,2012,50,57.965453999999994
santo antonio de padua,2012,51,58.801668
santo antonio de padua,2012,52,64.803034
santo antonio de padua,2013,1,51.021664
santo antonio de padua,2013,2,47.79318000000001
santo antonio de padua,2013,3,44.966516000000006
santo antonio de padua,2013,4,46.066363
santo antonio de padua,2013,5,33.0768174
santo antonio de padua,2013,6,31.112877599999997
santo antonio de padua,2013,7,30.320605
santo antonio de padua,2013,8,26.014545
santo antonio de padua,2013,9,34.0600002
santo antonio de padua,2013,10,33.9033338
santo antonio de padua,2013,11,29.3893936
santo antonio de padua,2013,12,29.550000000000004
santo antonio de padua,2013,13,25.4318184
santo antonio de padua,2013,14,18.876666900000004
santo antonio de padua,2013,15,15.4948485
santo antonio de padua,2013,16,12.961818
santo antonio de padua,2013,17,12.981817799999998
santo antonio de padua,2013,18,9.181818300000002
santo antonio de padua,2013,19,8.413636700000001
santo antonio de padua,2013,20,10.2931822
santo antonio de padua,2013,21,8.354090800000002
santo antonio de padua,2013,22,6.321212
santo antonio de padua,2013,23,6.0624242
santo antonio de padua,2013,24,4.550605999999999
santo antonio de padua,2013,25,4.64
santo antonio de padua,2013,26,5.0951515999999994
santo antonio de padua,2013,27,3.9857573
santo antonio de padua,2013,28,4.151818099999999
santo antonio de padua,2013,29,4.351212199999999
santo antonio de padua,2013,30,4.800303199999999
santo antonio de padua,2013,31,4.5854544
santo antonio de padua,2013,32,5.6242421
santo antonio de padua,2013,33,5.623333100000001
santo antonio de padua,2013,34,5.571060449999999
santo antonio de padua,2013,35,5.3762120499999995
santo antonio de padua,2013,36,9.8827274
santo antonio de padua,2013,37,9.7099999
santo antonio de padua,2013,38,12.0630301
santo antonio de padua,2013,39,18.1183331
santo antonio de padua,2013,40,19.4492423
santo antonio de padua,2013,41,20.524697
santo antonio de padua,2013,42,21.662879
santo antonio de padua,2013,43,29.6916676
santo antonio de padua,2013,44,29.9554554
santo antonio de padua,2013,45,40.204395
santo antonio de padua,2013,46,47.2690925
santo antonio de padua,2013,47,46.02424250000001
santo antonio de padua,2013,48,45.487272
santo antonio de padua,2013,49,47.86727400000001
santo antonio de padua,2013,50,56.282424
santo antonio de padua,2013,51,59.08394
santo antonio de padua,2013,52,57.67258
santo antonio de padua,2014,1,52.13015
santo antonio de padua,2014,2,48.499846000000005
santo antonio de padua,2014,3,44.966516000000006
santo antonio de padua,2014,4,45.90924199999999
santo antonio de padua,2014,5,35.2130296
santo antonio de padua,2014,6,31.112877599999997
santo antonio de padua,2014,7,30.4337868
santo antonio de padua,2014,8,27.09106
santo antonio de padua,2014,9,32.471666799999994
santo antonio de padua,2014,10,33.9033338
santo antonio de padua,2014,11,30.0342422
santo antonio de padua,2014,12,29.509848400000003
santo antonio de padua,2014,13,29.6704548
santo antonio de padua,2014,14,16.180000200000002
santo antonio de padua,2014,15,16.3403031
santo antonio de padua,2014,16,12.9584847
santo antonio de padua,2014,17,12.981817799999998
santo antonio de padua,2014,18,9.941818200000002
santo antonio de padua,2014,19,8.037727600000002
santo antonio de padua,2014,20,10.2931822
santo antonio de padua,2014,21,8.677272700000001
santo antonio de padua,2014,22,6.6024241
santo antonio de padua,2014,23,6.0624242
santo antonio de padua,2014,24,4.802575699999999
santo antonio de padua,2014,25,4.5262120999999995
santo antonio de padua,2014,26,5.0951515999999994
santo antonio de padua,2014,27,4.1442422
santo antonio de padua,2014,28,4.1103029
santo antonio de padua,2014,29,4.276363699999999
santo antonio de padua,2014,30,4.800303199999999
santo antonio de padua,2014,31,4.4677272
santo antonio de padua,2014,32,5.624393599999999
santo antonio de padua,2014,33,5.623333100000001
santo antonio de padua,2014,34,5.581514979999999
santo antonio de padua,2014,35,4.757272619999999
santo antonio de padua,2014,36,9.8827274
santo antonio de padua,2014,37,9.7445454
santo antonio de padua,2014,38,10.8519695
santo antonio de padua,2014,39,18.1183331
santo antonio de padua,2014,40,19.2274241
santo antonio de padua,2014,41,20.2401515
santo antonio de padua,2014,42,21.662879
santo antonio de padua,2014,43,28.5446978
santo antonio de padua,2014,44,28.4536372
santo antonio de padua,2014,45,40.204395
santo antonio de padua,2014,46,46.25985
santo antonio de padua,2014,47,46.33545500000001
santo antonio de padua,2014,48,45.090605
santo antonio de padua,2014,49,47.86727400000001
santo antonio de padua,2014,50,54.599394
santo antonio de padua,2014,51,59.366212
santo antonio de padua,2014,52,57.67258
santo antonio de padua,2015,1,28.521816
santo antonio de padua,2015,2,49.206512
santo antonio de padua,2015,3,44.966516000000006
santo antonio de padua,2015,4,45.752120999999995
santo antonio de padua,2015,5,37.3492418
santo antonio de padua,2015,6,31.112877599999997
santo antonio de padua,2015,7,30.5469686
santo antonio de padua,2015,8,28.167575
santo antonio de padua,2015,9,27.628333399999995
santo antonio de padua,2015,10,37.1583338
santo antonio de padua,2015,11,30.679090799999997
santo antonio de padua,2015,12,29.4696968
santo antonio de padua,2015,13,29.6704548
santo antonio de padua,2015,14,17.7219699
santo antonio de padua,2015,15,17.1857577
santo antonio de padua,2015,16,12.9584847
santo antonio de padua,2015,17,12.9784845
santo antonio de padua,2015,18,10.7018181
santo antonio de padua,2015,19,7.661818500000003
santo antonio de padua,2015,20,10.2931822
santo antonio de padua,2015,21,9.000454600000001
santo antonio de padua,2015,22,6.883636200000001
santo antonio de padua,2015,23,6.0624242
santo antonio de padua,2015,24,5.054545399999999
santo antonio de padua,2015,25,4.412424199999999
santo antonio de padua,2015,26,5.0951515999999994
santo antonio de padua,2015,27,4.3027271
santo antonio de padua,2015,28,4.0687877
santo antonio de padua,2015,29,4.276363699999999
santo antonio de padua,2015,30,4.725454699999999
santo antonio de padua,2015,31,4.35
santo antonio de padua,2015,32,5.624393599999999
santo antonio de padua,2015,33,5.623484600000001
santo antonio de padua,2015,34,5.591969509999999
santo antonio de padua,2015,35,5.550151389999999
santo antonio de padua,2015,36,8.4709092
santo antonio de padua,2015,37,9.7790909
santo antonio de padua,2015,38,9.6409089
santo antonio de padua,2015,39,18.1183331
santo antonio de padua,2015,40,19.0056059
santo antonio de padua,2015,41,19.955606
santo antonio de padua,2015,42,21.662879
santo antonio de padua,2015,43,27.397728000000004
santo antonio de padua,2015,44,26.951819
santo antonio de padua,2015,45,40.204395
santo antonio de padua,2015,46,45.250607499999994
santo antonio de padua,2015,47,46.64666750000001
santo antonio de padua,2015,48,45.090605
santo antonio de padua,2015,49,47.47060700000001
santo antonio de padua,2015,50,52.916364
santo antonio de padua,2015,51,59.648484
santo antonio de padua,2015,52,57.67258
santo antonio de padua,2016,1,49.913178
santo antonio de padua,2016,2,44.966516000000006
santo antonio de padua,2016,3,45.59499999999999
santo antonio de padua,2016,4,39.485454
santo antonio de padua,2016,5,31.112877599999997
santo antonio de padua,2016,6,30.6601504
santo antonio de padua,2016,7,29.24409
santo antonio de padua,2016,8,22.784999999999997
santo antonio de padua,2016,9,35.5700004
santo antonio de padua,2016,10,31.968788
santo antonio de padua,2016,11,29.3893936
santo antonio de padua,2016,12,29.6704548
santo antonio de padua,2016,13,20.8059093
santo antonio de padua,2016,14,18.876666900000004
santo antonio de padua,2016,15,12.9584847
santo antonio de padua,2016,16,12.9718179
santo antonio de padua,2016,17,12.2218179
santo antonio de padua,2016,18,7.661818500000003
santo antonio de padua,2016,19,9.541364000000002
santo antonio de padua,2016,20,9.6468184
santo antonio de padua,2016,21,8.0309089
santo antonio de padua,2016,22,5.4775757
santo antonio de padua,2016,23,5.5584848
santo antonio de padua,2016,24,4.2986363
santo antonio de padua,2016,25,4.9813637
santo antonio de padua,2016,26,4.619696899999999
santo antonio de padua,2016,27,3.9857573
santo antonio de padua,2016,28,4.276363699999999
santo antonio de padua,2016,29,4.5757577
santo antonio de padua,2016,30,4.1145456
santo antonio de padua,2016,31,5.624393599999999
santo antonio de padua,2016,32,5.623787600000001
santo antonio de padua,2016,33,5.61287857
santo antonio de padua,2016,34,5.550151389999999
santo antonio de padua,2016,35,7.233030339999999
santo antonio de padua,2016,36,9.8481819
santo antonio de padua,2016,37,9.6409089
santo antonio de padua,2016,38,15.696211900000002
santo antonio de padua,2016,39,18.5619695
santo antonio de padua,2016,40,19.6710605
santo antonio de padua,2016,41,21.3783335
santo antonio de padua,2016,42,25.103788400000003
santo antonio de padua,2016,43,29.6916676
santo antonio de padua,2016,44,34.46091
santo antonio de padua,2016,45,43.2321225
santo antonio de padua,2016,46,47.2690925
santo antonio de padua,2016,47,45.090605
santo antonio de padua,2016,48,46.67727300000001
santo antonio de padua,2016,49,49.550304
santo antonio de padua,2016,50,59.648484
santo antonio de padua,2016,51,58.237123999999994
santo antonio de padua,2016,52,41.1947
santo antonio de padua,2017,1,49.913178
santo antonio de padua,2017,2,46.37984800000001
santo antonio de padua,2017,3,45.280758
santo antonio de padua,2017,4,46.066363
santo antonio de padua,2017,5,28.804392999999997
santo antonio de padua,2017,6,30.886514
santo antonio de padua,2017,7,30.320605
santo antonio de padua,2017,8,23.861514999999997
santo antonio de padua,2017,9,37.236667
santo antonio de padua,2017,10,32.6136366
santo antonio de padua,2017,11,29.3893936
santo antonio de padua,2017,12,29.630303200000004
santo antonio de padua,2017,13,22.347879
santo antonio de padua,2017,14,18.876666900000004
santo antonio de padua,2017,15,13.8039393
santo antonio de padua,2017,16,12.968484599999998
santo antonio de padua,2017,17,12.981817799999998
santo antonio de padua,2017,18,7.661818500000003
santo antonio de padua,2017,19,9.1654549
santo antonio de padua,2017,20,9.9700003
santo antonio de padua,2017,21,8.0309089
santo antonio de padua,2017,22,5.7587878
santo antonio de padua,2017,23,5.8104545
santo antonio de padua,2017,24,4.2986363
santo antonio de padua,2017,25,4.8675758
santo antonio de padua,2017,26,4.7781818
santo antonio de padua,2017,27,3.9857573
santo antonio de padua,2017,28,4.234848499999999
santo antonio de padua,2017,29,4.5009092
santo antonio de padua,2017,30,4.800303199999999
santo antonio de padua,2017,31,4.8209088
santo antonio de padua,2017,32,5.6239391
santo antonio de padua,2017,33,5.623333100000001
santo antonio de padua,2017,34,5.550151389999999
santo antonio de padua,2017,35,6.61409091
santo antonio de padua,2017,36,9.8827274
santo antonio de padua,2017,37,9.6409089
santo antonio de padua,2017,38,14.485151300000002
santo antonio de padua,2017,39,18.3401513
santo antonio de padua,2017,40,19.6710605
santo antonio de padua,2017,41,21.093788
santo antonio de padua,2017,42,23.9568186
santo antonio de padua,2017,43,29.6916676
santo antonio de padua,2017,44,32.959091799999996
santo antonio de padua,2017,45,42.22288
santo antonio de padua,2017,46,47.2690925
santo antonio de padua,2017,47,45.40181750000001
santo antonio de padua,2017,48,46.280606000000006
santo antonio de padua,2017,49,47.86727400000001
santo antonio de padua,2017,50,59.648484
santo antonio de padua,2017,51,58.519396
santo antonio de padua,2017,52,56.564094
santo antonio de padua,2018,1,49.913178
santo antonio de padua,2018,2,47.08651400000001
santo antonio de padua,2018,3,45.123637
santo antonio de padua,2018,4,46.066363
santo antonio de padua,2018,5,30.940605199999997
santo antonio de padua,2018,6,30.9996958
santo antonio de padua,2018,7,30.320605
santo antonio de padua,2018,8,24.93803
santo antonio de padua,2018,9,35.648333599999994
santo antonio de padua,2018,10,33.2584852
santo antonio de padua,2018,11,29.3893936
santo antonio de padua,2018,12,29.5901516
santo antonio de padua,2018,13,23.8898487
santo antonio de padua,2018,14,18.876666900000004
santo antonio de padua,2018,15,14.6493939
santo antonio de padua,2018,16,12.9651513
santo antonio de padua,2018,17,12.981817799999998
santo antonio de padua,2018,18,8.421818400000003
santo antonio de padua,2018,19,8.7895458
santo antonio de padua,2018,20,10.2931822
santo antonio de padua,2018,21,8.0309089
santo antonio de padua,2018,22,6.0399999
santo antonio de padua,2018,23,6.0624242
santo antonio de padua,2018,24,4.2986363
santo antonio de padua,2018,25,4.7537879
santo antonio de padua,2018,26,4.936666699999999
santo antonio de padua,2018,27,3.9857573
santo antonio de padua,2018,28,4.193333299999999
santo antonio de padua,2018,29,4.4260607
santo antonio de padua,2018,30,4.800303199999999
santo antonio de padua,2018,31,4.7031816
santo antonio de padua,2018,32,5.624090600000001
santo antonio de padua,2018,33,5.623333100000001
santo antonio de padua,2018,34,5.560605919999999
santo antonio de padua,2018,35,5.99515148
santo antonio de padua,2018,36,9.8827274
santo antonio de padua,2018,37,9.6754544
santo antonio de padua,2018,38,13.2740907
santo antonio de padua,2018,39,18.1183331
santo antonio de padua,2018,40,19.6710605
santo antonio de padua,2018,41,20.8092425
santo antonio de padua,2018,42,22.8098488
santo antonio de padua,2018,43,29.6916676
santo antonio de padua,2018,44,31.4572736
santo antonio de padua,2018,45,41.2136375
santo antonio de padua,2018,46,47.2690925
santo antonio de padua,2018,47,45.71303
santo antonio de padua,2018,48,45.883939000000005
santo antonio de padua,2018,49,47.86727400000001
santo antonio de padua,2018,50,57.965453999999994
santo antonio de padua,2018,51,58.801668
santo antonio de padua,2018,52,57.67258
santo antonio de padua,2019,1,51.021664
santo antonio de padua,2019,2,47.79318000000001
santo antonio de padua,2019,3,44.966516000000006
santo antonio de padua,2019,4,46.066363
santo antonio de padua,2019,5,33.0768174
santo antonio de padua,2019,6,31.112877599999997
santo antonio de padua,2019,7,30.320605
santo antonio de padua,2019,8,26.014545
santo antonio de padua,2019,9,34.0600002
santo antonio de padua,2019,10,33.9033338
santo antonio de padua,2019,11,29.3893936
santo antonio de padua,2019,12,29.550000000000004
santo antonio de padua,2019,13,25.4318184
santo antonio de padua,2019,14,18.876666900000004
santo antonio de padua,2019,15,15.4948485
santo antonio de padua,2019,16,12.961818
santo antonio de padua,2019,17,12.981817799999998
santo antonio de padua,2019,18,9.181818300000002
santo antonio de padua,2019,19,8.413636700000001
santo antonio de padua,2019,20,10.2931822
santo antonio de padua,2019,21,8.354090800000002
santo antonio de padua,2019,22,6.321212
santo antonio de padua,2019,23,6.0624242
santo antonio de padua,2019,24,4.550605999999999
santo antonio de padua,2019,25,4.64
santo antonio de padua,2019,26,5.0951515999999994
santo antonio de padua,2019,27,3.9857573
santo antonio de padua,2019,28,4.151818099999999
santo antonio de padua,2019,29,4.351212199999999
santo antonio de padua,2019,30,4.800303199999999
santo antonio de padua,2019,31,4.5854544
santo antonio de padua,2019,32,5.6242421
santo antonio de padua,2019,33,5.623333100000001
santo antonio de padua,2019,34,5.571060449999999
santo antonio de padua,2019,35,5.3762120499999995
santo antonio de padua,2019,36,9.8827274
santo antonio de padua,2019,37,9.7099999
santo antonio de padua,2019,38,12.0630301
santo antonio de padua,2019,39,18.1183331
santo antonio de padua,2019,40,19.4492423
santo antonio de padua,2019,41,20.524697
santo antonio de padua,2019,42,21.662879
santo antonio de padua,2019,43,29.6916676
santo antonio de padua,2019,44,29.9554554
santo antonio de padua,2019,45,40.204395
santo antonio de padua,2019,46,47.2690925
santo antonio de padua,2019,47,46.02424250000001
santo antonio de padua,2019,48,45.487272
santo antonio de padua,2019,49,47.86727400000001
santo antonio de padua,2019,50,56.282424
santo antonio de padua,2019,51,59.08394
santo antonio de padua,2019,52,57.67258
santo antonio de padua,2020,1,35.65227
santo antonio de padua,2020,2,48.499846000000005
santo antonio de padua,2020,3,44.966516000000006
santo antonio de padua,2020,4,45.90924199999999
santo antonio de padua,2020,5,35.2130296
santo antonio de padua,2020,6,31.112877599999997
santo antonio de padua,2020,7,30.4337868
santo antonio de padua,2020,8,27.09106
santo antonio de padua,2020,9,27.628333399999995
santo antonio de padua,2020,10,33.9033338
santo antonio de padua,2020,11,30.679090799999997
santo antonio de padua,2020,12,29.4696968
santo antonio de padua,2020,13,29.6704548
santo antonio de padua,2020,14,17.7219699
santo antonio de padua,2020,15,17.1857577
santo antonio de padua,2020,16,12.9584847
santo antonio de padua,2020,17,12.9784845
santo antonio de padua,2020,18,10.7018181
santo antonio de padua,2020,19,7.661818500000003
santo antonio de padua,2020,20,10.2931822
santo antonio de padua,2020,21,9.000454600000001
santo antonio de padua,2020,22,6.883636200000001
santo antonio de padua,2020,23,6.0624242
santo antonio de padua,2020,24,5.054545399999999
santo antonio de padua,2020,25,4.412424199999999
santo antonio de padua,2020,26,5.0951515999999994
santo antonio de padua,2020,27,4.3027271
santo antonio de padua,2020,28,4.0687877
santo antonio de padua,2020,29,4.276363699999999
santo antonio de padua,2020,30,4.725454699999999
santo antonio de padua,2020,31,4.35
santo antonio de padua,2020,32,5.624393599999999
santo antonio de padua,2020,33,5.623484600000001
santo antonio de padua,2020,34,5.591969509999999
santo antonio de padua,2020,35,5.550151389999999
santo antonio de padua,2020,36,8.4709092
santo antonio de padua,2020,37,9.7790909
santo antonio de padua,2020,38,9.6409089
santo antonio de padua,2020,39,18.1183331
santo antonio de padua,2020,40,19.0056059
santo antonio de padua,2020,41,19.955606
santo antonio de padua,2020,42,21.662879
santo antonio de padua,2020,43,27.397728000000004
santo antonio de padua,2020,44,26.951819
santo antonio de padua,2020,45,40.204395
santo antonio de padua,2020,46,45.250607499999994
santo antonio de padua,2020,47,46.64666750000001
santo antonio de padua,2020,48,45.090605
santo antonio de padua,2020,49,47.47060700000001
santo antonio de padua,2020,50,52.916364
santo antonio de padua,2020,51,59.648484
santo antonio de padua,2020,52,57.67258
santo antonio de padua,2021,1,49.913178
santo antonio de padua,2021,2,44.966516000000006
santo antonio de padua,2021,3,45.59499999999999
santo antonio de padua,2021,4,39.485454
santo antonio de padua,2021,5,31.112877599999997
santo antonio de padua,2021,6,30.6601504
santo antonio de padua,2021,7,29.24409
santo antonio de padua,2021,8,22.784999999999997
santo antonio de padua,2021,9,40.4133338
santo antonio de padua,2021,10,31.3239394
santo antonio de padua,2021,11,29.4295452
santo antonio de padua,2021,12,29.6704548
santo antonio de padua,2021,13,19.2639396
santo antonio de padua,2021,14,18.031212300000004
santo antonio de padua,2021,15,12.9584847
santo antonio de padua,2021,16,12.9751512
santo antonio de padua,2021,17,11.461818
santo antonio de padua,2021,18,7.661818500000003
santo antonio de padua,2021,19,9.9172731
santo antonio de padua,2021,20,9.3236365
santo antonio de padua,2021,21,8.0309089
santo antonio de padua,2021,22,5.1963636
santo antonio de padua,2021,23,5.3065150999999995
santo antonio de padua,2021,24,4.2986363
santo antonio de padua,2021,25,5.0951515999999994
santo antonio de padua,2021,26,4.461212
santo antonio de padua,2021,27,4.0272725000000005
santo antonio de padua,2021,28,4.276363699999999
santo antonio de padua,2021,29,4.6506062
santo antonio de padua,2021,30,4.2322728
santo antonio de padua,2021,31,5.624393599999999
santo antonio de padua,2021,32,5.623636100000001
santo antonio de padua,2021,33,5.60242404
santo antonio de padua,2021,34,5.550151389999999
santo antonio de padua,2021,35,7.851969769999999
santo antonio de padua,2021,36,9.8136364
santo antonio de padua,2021,37,9.6409089
santo antonio de padua,2021,38,16.9072725
santo antonio de padua,2021,39,18.7837877
santo antonio de padua,2021,40,19.6710605
santo antonio de padua,2021,41,21.662879
santo antonio de padua,2021,42,26.250758200000003
santo antonio de padua,2021,43,25.4500008
santo antonio de padua,2021,44,40.204395
santo antonio de padua,2021,45,44.241364999999995
santo antonio de padua,2021,46,46.95788
santo antonio de padua,2021,47,45.090605
santo antonio de padua,2021,48,47.07394000000001
santo antonio de padua,2021,49,51.233334
santo antonio de padua,2021,50,59.648484
santo antonio de padua,2021,51,57.954851999999995
santo antonio de padua,2021,52,32.95576
santo antonio de padua,2022,1,49.913178
santo antonio de padua,2022,2,45.673182
santo antonio de padua,2022,3,45.437878999999995
santo antonio de padua,2022,4,46.066363
santo antonio de padua,2022,5,26.6681808
santo antonio de padua,2022,6,30.7733322
santo antonio de padua,2022,7,30.320605
santo antonio de padua,2022,8,22.784999999999997
santo antonio de padua,2022,9,38.8250004
santo antonio de padua,2022,10,31.968788
